Query = geneByGene/org1/ENSG00000124209.rf
Exons file = geneByGene/org2/ENSMUSG00000027519.rf
Frequency file = geneByGene/org1/ENSG00000124209.rf.freq
-mc = 3	local = false
-ss = 1	-es = 1
-B = 5	 -b = 5Opening gap = -2	Continuing gap = -1
Similarity = 12

QID	QEXN	GID	GEXN	EX_M	EX_M%	QEX_M	QEX_M%	O_M	O_M%	TOT_M	GAP	SCORE	EVALUE
ENST00000542963	3	ENSMUST00000052296	4	0	0	1	100	0	0	1	1	-0.587	8.933e+04
ENST00000545234	6	ENSMUST00000052296	4	0	0	2	100	0	0	2	2	-1.697	2.71e+05
ENST00000168712	3	ENSMUST00000060336	3	1	100	0	0	0	0	1	0	3.045	2363
ENST00000374433	3	ENSMUST00000112860	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000374433	3	ENSMUST00000134526	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000374433	3	ENSMUST00000164472	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000374433	3	ENSMUST00000136889	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000374433	3	ENSMUST00000137224	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000395797	3	ENSMUST00000112860	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000395797	3	ENSMUST00000134526	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000395797	3	ENSMUST00000164472	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000395797	3	ENSMUST00000136889	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000395797	3	ENSMUST00000137224	3	0	0	1	100	0	0	1	0	2.134	5880
ENST00000568107	11	ENSMUST00000064488	11	9	100	0	0	0	0	9	0	44.26	2.992e-15
ENST00000568107	11	ENSMUST00000162997	11	9	100	0	0	0	0	9	0	27.41	6.208e-08
ENST00000507464	6	ENSMUST00000070748	8	3	75	1	25	0	0	4	2	6.549	71.1
ENST00000507464	6	ENSMUST00000199261	8	3	75	1	25	0	0	4	2	6.549	71.1
ENST00000507464	6	ENSMUST00000199534	9	3	75	1	25	0	0	4	3	4.549	525.4
ENST00000507464	6	ENSMUST00000199256	9	3	75	1	25	0	0	4	3	4.549	525.4
ENST00000441778	9	ENSMUST00000199534	9	7	100	0	0	0	0	7	0	22.97	5.237e-06
ENST00000441778	9	ENSMUST00000199256	9	6	85.71	1	14.29	0	0	7	0	20.82	4.519e-05
ENST00000441778	9	ENSMUST00000070748	8	6	100	0	0	0	0	6	1	16.27	0.004258
ENST00000441778	9	ENSMUST00000199261	8	5	83.33	1	16.67	0	0	6	1	14.64	0.02178
ENST00000506732	6	ENSMUST00000070748	8	3	100	0	0	0	0	3	4	1.136	1.595e+04
ENST00000506732	6	ENSMUST00000199261	8	3	100	0	0	0	0	3	4	1.136	1.595e+04
ENST00000506732	6	ENSMUST00000199534	9	3	100	0	0	0	0	3	5	-0.864	1.178e+05
ENST00000506732	6	ENSMUST00000199256	9	3	100	0	0	0	0	3	5	-0.864	1.178e+05
ENST00000304523	8	ENSMUST00000070748	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000304523	8	ENSMUST00000199534	9	6	100	0	0	0	0	6	1	16.27	0.004258
ENST00000304523	8	ENSMUST00000199261	8	5	83.33	1	16.67	0	0	6	0	16.12	0.004973
ENST00000304523	8	ENSMUST00000199256	9	5	83.33	1	16.67	0	0	6	1	14.12	0.03674
ENST00000502640	8	ENSMUST00000070748	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000502640	8	ENSMUST00000199534	9	6	100	0	0	0	0	6	1	16.27	0.004258
ENST00000502640	8	ENSMUST00000199261	8	5	83.33	1	16.67	0	0	6	0	16.12	0.004973
ENST00000502640	8	ENSMUST00000199256	9	5	83.33	1	16.67	0	0	6	1	14.12	0.03674
ENST00000515064	8	ENSMUST00000199261	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000515064	8	ENSMUST00000199256	9	6	100	0	0	0	0	6	1	16.27	0.004258
ENST00000515064	8	ENSMUST00000070748	8	5	83.33	1	16.67	0	0	6	0	16.12	0.004973
ENST00000515064	8	ENSMUST00000199534	9	5	83.33	1	16.67	0	0	6	1	14.64	0.02178
ENST00000243457	2	ENSMUST00000042970	2	0	0	1	50	1	50	2	0	2.399	4510
ENST00000535240	2	ENSMUST00000042970	2	0	0	0	0	2	100	2	0	0.719	2.42e+04
ENST00000360325	4	ENSMUST00000108596	4	2	100	0	0	0	0	2	0	6.091	112.4
ENST00000360325	4	ENSMUST00000018713	4	2	100	0	0	0	0	2	0	6.091	112.4
ENST00000360325	4	ENSMUST00000108597	5	2	100	0	0	0	0	2	1	4.091	830.8
ENST00000360325	4	ENSMUST00000151515	3	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000360325	4	ENSMUST00000060651	3	0	0	0	0	1	100	1	1	-3.182	1.197e+06
ENST00000397317	5	ENSMUST00000108597	5	2	66.67	0	0	1	33.33	3	0	4.715	445.1
ENST00000397317	5	ENSMUST00000108596	4	2	100	0	0	0	0	2	1	4.091	830.8
ENST00000397317	5	ENSMUST00000018713	4	2	100	0	0	0	0	2	1	4.091	830.8
ENST00000397317	5	ENSMUST00000151515	3	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000397317	5	ENSMUST00000060651	3	0	0	0	0	1	100	1	2	-5.182	8.842e+06
ENST00000574070	3	ENSMUST00000151515	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000574070	3	ENSMUST00000108596	4	1	100	0	0	0	0	1	1	2.701	3335
ENST00000574070	3	ENSMUST00000018713	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000574070	3	ENSMUST00000060651	3	0	0	0	0	1	100	1	0	0.3132	3.631e+04
ENST00000574070	3	ENSMUST00000108597	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000575313	5	ENSMUST00000108597	5	3	100	0	0	0	0	3	0	9.136	5.35
ENST00000575313	5	ENSMUST00000108596	4	2	100	0	0	0	0	2	1	4.091	830.8
ENST00000575313	5	ENSMUST00000018713	4	2	100	0	0	0	0	2	1	4.091	830.8
ENST00000575313	5	ENSMUST00000060651	3	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000575313	5	ENSMUST00000151515	3	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000571881	3	ENSMUST00000108596	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000571881	3	ENSMUST00000018713	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000571881	3	ENSMUST00000108597	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000571881	3	ENSMUST00000151515	3	0	0	0	0	1	100	1	0	-1.073	1.452e+05
ENST00000571881	3	ENSMUST00000060651	3	0	0	0	0	1	100	1	0	-1.182	1.62e+05
ENST00000538261	3	ENSMUST00000108596	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000538261	3	ENSMUST00000018713	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000538261	3	ENSMUST00000108597	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000538261	3	ENSMUST00000151515	3	0	0	0	0	1	100	1	0	-1.073	1.452e+05
ENST00000538261	3	ENSMUST00000060651	3	0	0	0	0	1	100	1	0	-1.182	1.62e+05
ENST00000571932	3	ENSMUST00000060651	3	0	0	0	0	1	100	1	0	0.2797	3.755e+04
ENST00000571932	3	ENSMUST00000151515	3	0	0	0	0	1	100	1	0	0.2554	3.847e+04
ENST00000571932	3	ENSMUST00000108596	4	0	0	0	0	1	100	1	1	-1.736	2.819e+05
ENST00000571932	3	ENSMUST00000018713	4	0	0	0	0	1	100	1	1	-1.736	2.819e+05
ENST00000571932	3	ENSMUST00000108597	5	0	0	0	0	1	100	1	2	-3.72	2.05e+06
ENST00000374355	14	ENSMUST00000113735	14	12	100	0	0	0	0	12	0	58.86	1.357e-21
ENST00000374355	14	ENSMUST00000000901	19	10	90.91	1	9.091	0	0	11	7	28.74	1.635e-08
ENST00000374355	14	ENSMUST00000113736	20	10	90.91	1	9.091	0	0	11	8	25.23	5.468e-07
ENST00000374355	14	ENSMUST00000087984	21	11	91.67	0	0	1	8.333	12	7	18.67	0.0003875
ENST00000194900	21	ENSMUST00000087984	21	19	100	0	0	0	0	19	0	92.64	2.915e-36
ENST00000194900	21	ENSMUST00000113736	20	18	100	0	0	0	0	18	1	75.36	9.29e-29
ENST00000194900	21	ENSMUST00000000901	19	16	94.12	1	5.882	0	0	17	2	46.15	4.48e-16
ENST00000194900	21	ENSMUST00000113735	14	11	91.67	0	0	1	8.333	12	7	18.67	0.0003875
ENST00000542398	12	ENSMUST00000113735	14	10	100	0	0	0	0	10	2	42.94	1.115e-14
ENST00000542398	12	ENSMUST00000113736	20	5	50	3	30	2	20	10	8	17.56	0.001173
ENST00000542398	12	ENSMUST00000000901	19	8	88.89	1	11.11	0	0	9	9	12.82	0.1344
ENST00000542398	12	ENSMUST00000087984	21	9	90	0	0	1	10	10	9	8.578	9.346
ENST00000374360	19	ENSMUST00000000901	19	17	100	0	0	0	0	17	0	83.67	2.295e-32
ENST00000374360	19	ENSMUST00000113736	20	16	94.12	1	5.882	0	0	17	1	49.15	2.231e-17
ENST00000374360	19	ENSMUST00000087984	21	16	94.12	1	5.882	0	0	17	2	46.15	4.48e-16
ENST00000374360	19	ENSMUST00000113735	14	10	90.91	1	9.091	0	0	11	7	28.74	1.635e-08
ENST00000569649	2	ENSMUST00000069009	3	0	0	0	0	2	100	2	1	-2.286	4.883e+05
ENST00000569649	2	ENSMUST00000109104	1	0	0	0	0	1	100	1	1	-3.442	1.553e+06
ENST00000393350	1	ENSMUST00000109104	1	0	0	0	0	1	100	1	0	-0.2179	6.175e+04
ENST00000393350	1	ENSMUST00000069009	3	0	0	0	0	1	100	1	2	-5.442	1.147e+07
ENST00000326043	2	ENSMUST00000069009	3	0	0	0	0	2	100	2	1	-3.169	1.181e+06
ENST00000326043	2	ENSMUST00000109104	1	0	0	0	0	1	100	1	1	-3.442	1.552e+06
ENST00000431765	15	ENSMUST00000171774	15	13	100	0	0	0	0	13	0	63.35	1.529e-23
ENST00000431765	15	ENSMUST00000003318	15	12	92.31	0	0	1	7.692	13	0	59.51	7.084e-22
ENST00000431765	15	ENSMUST00000171572	16	12	92.31	0	0	1	7.692	13	1	56.51	1.423e-20
ENST00000423300	9	ENSMUST00000003318	15	5	71.43	2	28.57	0	0	7	6	9.63	3.264
ENST00000423300	9	ENSMUST00000171774	15	5	71.43	2	28.57	0	0	7	6	9.63	3.264
ENST00000423300	9	ENSMUST00000171572	16	5	71.43	2	28.57	0	0	7	7	7.63	24.12
ENST00000313143	15	ENSMUST00000003318	15	13	100	0	0	0	0	13	0	63.35	1.529e-23
ENST00000313143	15	ENSMUST00000171572	16	13	100	0	0	0	0	13	1	60.35	3.071e-22
ENST00000313143	15	ENSMUST00000171774	15	12	92.31	0	0	1	7.692	13	0	59.51	7.084e-22
ENST00000380586	3	ENSMUST00000159365	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000380586	3	ENSMUST00000159068	3	0	0	0	0	1	100	1	0	-1.429	2.072e+05
ENST00000380586	3	ENSMUST00000054661	4	0	0	0	0	1	100	1	1	-3.333	1.392e+06
ENST00000380586	3	ENSMUST00000161339	4	0	0	0	0	1	100	1	1	-3.333	1.392e+06
ENST00000380582	3	ENSMUST00000159365	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000380582	3	ENSMUST00000159068	3	0	0	0	0	1	100	1	0	-1.429	2.072e+05
ENST00000380582	3	ENSMUST00000054661	4	0	0	0	0	1	100	1	1	-3.333	1.392e+06
ENST00000380582	3	ENSMUST00000161339	4	0	0	0	0	1	100	1	1	-3.333	1.392e+06
ENST00000276393	2	ENSMUST00000159068	3	0	0	0	0	2	100	2	1	-3.103	1.106e+06
ENST00000276393	2	ENSMUST00000161339	4	0	0	0	0	2	100	2	2	-4.476	4.366e+06
ENST00000276393	2	ENSMUST00000054661	4	0	0	0	0	2	100	2	2	-5.054	7.781e+06
ENST00000276393	2	ENSMUST00000159365	4	0	0	0	0	2	100	2	2	-5.079	7.978e+06
ENST00000519229	3	ENSMUST00000159365	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000519229	3	ENSMUST00000159068	3	0	0	0	0	1	100	1	0	-1.429	2.072e+05
ENST00000519229	3	ENSMUST00000054661	4	0	0	0	0	1	100	1	1	-3.333	1.392e+06
ENST00000519229	3	ENSMUST00000161339	4	0	0	0	0	1	100	1	1	-3.333	1.392e+06
ENST00000380572	2	ENSMUST00000159365	4	0	0	1	50	1	50	2	2	-3.003	1.001e+06
ENST00000380572	2	ENSMUST00000159068	3	0	0	0	0	2	100	2	1	-3.107	1.11e+06
ENST00000380572	2	ENSMUST00000054661	4	0	0	0	0	2	100	2	2	-4.997	7.348e+06
ENST00000380572	2	ENSMUST00000161339	4	0	0	0	0	2	100	2	2	-5.07	7.908e+06
ENST00000380573	3	ENSMUST00000159068	3	0	0	0	0	1	100	1	0	-1.128	1.535e+05
ENST00000380573	3	ENSMUST00000159365	4	0	0	0	0	1	100	1	1	-3.128	1.134e+06
ENST00000380573	3	ENSMUST00000054661	4	0	0	0	0	1	100	1	1	-3.178	1.192e+06
ENST00000380573	3	ENSMUST00000161339	4	0	0	0	0	1	100	1	1	-3.409	1.502e+06
ENST00000354550	3	ENSMUST00000159365	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000354550	3	ENSMUST00000159068	3	0	0	0	0	1	100	1	0	-1.429	2.072e+05
ENST00000354550	3	ENSMUST00000054661	4	0	0	0	0	1	100	1	1	-3.333	1.392e+06
ENST00000354550	3	ENSMUST00000161339	4	0	0	0	0	1	100	1	1	-3.333	1.392e+06
ENST00000415884	5	ENSMUST00000185739	6	2	66.67	1	33.33	0	0	3	1	10.83	0.9818
ENST00000415884	5	ENSMUST00000188326	6	2	66.67	1	33.33	0	0	3	1	9.989	2.281
ENST00000415884	5	ENSMUST00000101499	6	3	100	0	0	0	0	3	1	7.136	39.53
ENST00000415884	5	ENSMUST00000085487	8	3	100	0	0	0	0	3	3	3.136	2158
ENST00000415884	5	ENSMUST00000064240	7	1	33.33	2	66.67	0	0	3	2	1.028	1.776e+04
ENST00000222597	6	ENSMUST00000185739	6	4	100	0	0	0	0	4	0	19.53	0.0001645
ENST00000222597	6	ENSMUST00000188326	6	2	50	2	50	0	0	4	0	15.42	0.01
ENST00000222597	6	ENSMUST00000101499	6	3	75	1	25	0	0	4	0	10.55	1.302
ENST00000222597	6	ENSMUST00000064240	7	3	75	1	25	0	0	4	1	7.706	22.35
ENST00000222597	6	ENSMUST00000085487	8	3	75	1	25	0	0	4	2	6.549	71.1
ENST00000440859	6	ENSMUST00000185739	6	3	75	1	25	0	0	4	0	17.89	0.0008415
ENST00000440859	6	ENSMUST00000188326	6	3	75	1	25	0	0	4	0	17.05	0.001955
ENST00000440859	6	ENSMUST00000101499	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000440859	6	ENSMUST00000085487	8	4	100	0	0	0	0	4	2	8.181	13.9
ENST00000440859	6	ENSMUST00000064240	7	2	50	2	50	0	0	4	1	6.074	114.4
ENST00000420796	6	ENSMUST00000185739	6	3	75	1	25	0	0	4	0	12.2	0.2487
ENST00000420796	6	ENSMUST00000101499	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000420796	6	ENSMUST00000188326	6	3	75	1	25	0	0	4	0	11.36	0.5777
ENST00000420796	6	ENSMUST00000085487	8	4	100	0	0	0	0	4	2	8.181	13.9
ENST00000420796	6	ENSMUST00000064240	7	2	50	2	50	0	0	4	1	6.074	114.4
ENST00000520933	6	ENSMUST00000022620	7	2	50	0	0	2	50	4	1	3.115	2204
ENST00000520208	4	ENSMUST00000022620	7	0	0	0	0	2	100	2	3	-6.939	5.126e+07
ENST00000524096	4	ENSMUST00000022620	7	0	0	0	0	2	100	2	3	-4.638	5.132e+06
ENST00000518712	4	ENSMUST00000022620	7	0	0	0	0	2	100	2	3	-5.414	1.115e+07
ENST00000407991	7	ENSMUST00000022620	7	2	40	0	0	3	60	5	0	4.154	779.7
ENST00000240132	7	ENSMUST00000022620	7	2	40	0	0	3	60	5	0	4.924	360.9
ENST00000521921	3	ENSMUST00000022620	7	0	0	0	0	1	100	1	4	-7.211	6.724e+07
ENST00000414416 3(126)+4(129)+5(99)	7	ENSMUST00000135091	2	1	50	0	0	1	50	2	5	-8.317	2.033e+08
ENST00000611969	2	ENSMUST00000135091	2	0	0	1	50	1	50	2	0	-0.6208	9.239e+04
ENST00000426713	3	ENSMUST00000135091	2	0	0	0	0	2	100	2	1	-3.422	1.521e+06
ENST00000409508	82	ENSMUST00000084806	82	74	92.5	5	6.25	1	1.25	80	0	231.6	0
ENST00000620169	83	ENSMUST00000084806	82	73	91.25	5	6.25	2	2.5	80	1	224.7	0
ENST00000328843	83	ENSMUST00000084806	82	73	91.25	5	6.25	2	2.5	80	1	224.7	0
ENST00000605912	4	ENSMUST00000084806	82	2	100	0	0	0	0	2	78	-149.9	inf
ENST00000423565	15	ENSMUST00000081214	15	12	92.31	1	7.692	0	0	13	0	37.96	1.628e-12
ENST00000423565	15	ENSMUST00000149448	6	3	75	1	25	0	0	4	9	-7.451	8.551e+07
ENST00000423565	15	ENSMUST00000133336	4	2	100	0	0	0	0	2	11	-15.91	4.031e+11
ENST00000423565	15	ENSMUST00000152488	4	1	50	1	50	0	0	2	11	-18.54	5.616e+12
ENST00000354475	15	ENSMUST00000081214	15	12	92.31	1	7.692	0	0	13	0	37.96	1.628e-12
ENST00000354475	15	ENSMUST00000149448	6	3	75	1	25	0	0	4	9	-7.451	8.551e+07
ENST00000354475	15	ENSMUST00000133336	4	2	100	0	0	0	0	2	11	-15.91	4.031e+11
ENST00000354475	15	ENSMUST00000152488	4	1	50	1	50	0	0	2	11	-18.54	5.616e+12
ENST00000517905	22	ENSMUST00000011400	23	18	90	2	10	0	0	20	1	53.28	3.619e-19
ENST00000517374	12	ENSMUST00000011400	23	8	80	2	20	0	0	10	11	3.823	1086
ENST00000257527	23	ENSMUST00000011400	23	19	90.48	2	9.524	0	0	21	0	59.32	8.572e-22
ENST00000522593	6	ENSMUST00000020668	7	1	25	2	50	1	25	4	1	3.56	1412
ENST00000522593	6	ENSMUST00000109229	8	1	25	1	25	2	50	4	2	-1.19	1.632e+05
ENST00000524219	5	ENSMUST00000020668	7	1	33.33	2	66.67	0	0	3	2	4.901	369.4
ENST00000524219	5	ENSMUST00000109229	8	1	33.33	1	33.33	1	33.33	3	3	-1.271	1.771e+05
ENST00000307851	7	ENSMUST00000020668	7	2	40	2	40	1	20	5	0	8.605	9.096
ENST00000307851	7	ENSMUST00000109229	8	2	40	1	20	2	40	5	1	3.856	1051
ENST00000543397	21	ENSMUST00000020322	22	19	100	0	0	0	0	19	1	54.86	7.416e-20
ENST00000543397	21	ENSMUST00000081688	22	18	94.74	0	0	1	5.263	19	1	50.83	4.187e-18
ENST00000543397	21	ENSMUST00000161156	3	1	100	0	0	0	0	1	18	-32.95	1.019e+19
ENST00000355086	22	ENSMUST00000081688	22	20	100	0	0	0	0	20	0	60.91	1.757e-22
ENST00000355086	22	ENSMUST00000020322	22	19	95	0	0	1	5	20	0	56.87	9.919e-21
ENST00000355086	22	ENSMUST00000161156	3	0	0	1	100	0	0	1	19	-34.93	7.355e+19
ENST00000631006	22	ENSMUST00000020322	22	20	100	0	0	0	0	20	0	60.91	1.757e-22
ENST00000631006	22	ENSMUST00000081688	22	19	95	0	0	1	5	20	0	56.87	9.919e-21
ENST00000631006	22	ENSMUST00000161156	3	1	100	0	0	0	0	1	19	-34.95	7.528e+19
ENST00000340811	13	ENSMUST00000039408	13	10	90.91	0	0	1	9.091	11	0	29.19	1.048e-08
ENST00000340811	13	ENSMUST00000161342	6	3	75	0	0	1	25	4	7	-6.131	2.283e+07
ENST00000340811	13	ENSMUST00000162150	3	1	100	0	0	0	0	1	10	-16.95	1.146e+12
ENST00000613243	15	ENSMUST00000039408	13	9	81.82	0	0	2	18.18	11	2	22.49	8.499e-06
ENST00000613243	15	ENSMUST00000161342	6	3	75	0	0	1	25	4	9	-10.13	1.247e+09
ENST00000613243	15	ENSMUST00000162150	3	1	100	0	0	0	0	1	12	-20.95	6.259e+13
ENST00000546741	2	ENSMUST00000162150	3	0	0	0	0	2	100	2	1	-3.244	1.274e+06
ENST00000546741	2	ENSMUST00000161342	6	0	0	0	0	2	100	2	4	-6.76	4.283e+07
ENST00000546741	2	ENSMUST00000039408	13	0	0	0	0	2	100	2	11	-20.87	5.774e+13
ENST00000070846	14	ENSMUST00000039408	13	10	90.91	0	0	1	9.091	11	1	27.19	7.746e-08
ENST00000070846	14	ENSMUST00000161342	6	3	75	0	0	1	25	4	8	-8.131	1.687e+08
ENST00000070846	14	ENSMUST00000162150	3	1	100	0	0	0	0	1	11	-18.95	8.471e+12
ENST00000462231	19	ENSMUST00000094906	22	16	94.12	0	0	1	5.882	17	3	70.72	9.656e-27
ENST00000462231	19	ENSMUST00000075374	23	16	94.12	0	0	1	5.882	17	4	67.72	1.94e-25
ENST00000462231	19	ENSMUST00000046673	22	15	93.75	1	6.25	0	0	16	5	50.39	6.472e-18
ENST00000622699	20	ENSMUST00000075374	23	18	100	0	0	0	0	18	3	49.13	2.293e-17
ENST00000622699	20	ENSMUST00000094906	22	18	100	0	0	0	0	18	2	48.82	3.13e-17
ENST00000622699	20	ENSMUST00000046673	22	17	100	0	0	0	0	17	4	39.77	2.654e-13
ENST00000358768	22	ENSMUST00000046673	22	19	95	1	5	0	0	20	0	96.98	3.771e-38
ENST00000358768	22	ENSMUST00000075374	23	19	95	1	5	0	0	20	1	72.96	1.023e-27
ENST00000358768	22	ENSMUST00000094906	22	19	100	0	0	0	0	19	2	72.96	1.026e-27
ENST00000351153	22	ENSMUST00000094906	22	17	85	0	0	3	15	20	0	84.37	1.133e-32
ENST00000351153	22	ENSMUST00000075374	23	19	95	1	5	0	0	20	1	83.83	1.944e-32
ENST00000351153	22	ENSMUST00000046673	22	18	94.74	1	5.263	0	0	19	2	76.13	4.296e-29
ENST00000614500	20	ENSMUST00000075374	23	17	94.44	1	5.556	0	0	18	3	52.95	5.019e-19
ENST00000614500	20	ENSMUST00000094906	22	17	100	0	0	0	0	17	4	43.8	4.703e-15
ENST00000614500	20	ENSMUST00000046673	22	16	94.12	1	5.882	0	0	17	4	37.62	2.29e-12
ENST00000349953	22	ENSMUST00000094906	22	20	100	0	0	0	0	20	0	98.56	7.777e-39
ENST00000349953	22	ENSMUST00000075374	23	20	100	0	0	0	0	20	1	91.68	7.621e-36
ENST00000349953	22	ENSMUST00000046673	22	19	100	0	0	0	0	19	2	72.96	1.026e-27
ENST00000406610	23	ENSMUST00000075374	23	20	95.24	1	4.762	0	0	21	0	100.8	8.135e-40
ENST00000406610	23	ENSMUST00000094906	22	20	100	0	0	0	0	20	1	91.68	7.621e-36
ENST00000406610	23	ENSMUST00000046673	22	19	95	1	5	0	0	20	1	72.96	1.023e-27
ENST00000613457	20	ENSMUST00000075374	23	17	94.44	1	5.556	0	0	18	3	63.46	1.368e-23
ENST00000613457	20	ENSMUST00000094906	22	17	100	0	0	0	0	17	4	54.31	1.282e-19
ENST00000613457	20	ENSMUST00000046673	22	17	94.44	1	5.556	0	0	18	2	46.66	2.701e-16
ENST00000475125	6	ENSMUST00000107473	8	4	100	0	0	0	0	4	2	8.181	13.9
ENST00000475125	6	ENSMUST00000107475	9	4	100	0	0	0	0	4	3	6.181	102.7
ENST00000475125	6	ENSMUST00000107474	9	4	100	0	0	0	0	4	3	6.181	102.7
ENST00000475125	6	ENSMUST00000164748	9	4	100	0	0	0	0	4	3	6.181	102.7
ENST00000475125	6	ENSMUST00000068133	10	4	100	0	0	0	0	4	4	4.181	758.8
ENST00000394086	8	ENSMUST00000107473	8	6	100	0	0	0	0	6	0	29.72	6.154e-09
ENST00000394086	8	ENSMUST00000107475	9	6	100	0	0	0	0	6	1	27.72	4.547e-08
ENST00000394086	8	ENSMUST00000107474	9	6	100	0	0	0	0	6	1	27.72	4.547e-08
ENST00000394086	8	ENSMUST00000164748	9	6	100	0	0	0	0	6	1	27.72	4.547e-08
ENST00000394086	8	ENSMUST00000068133	10	6	100	0	0	0	0	6	2	25.72	3.36e-07
ENST00000394081	8	ENSMUST00000107473	8	6	100	0	0	0	0	6	0	29.72	6.154e-09
ENST00000394081	8	ENSMUST00000107475	9	6	100	0	0	0	0	6	1	27.72	4.547e-08
ENST00000394081	8	ENSMUST00000107474	9	6	100	0	0	0	0	6	1	27.72	4.547e-08
ENST00000394081	8	ENSMUST00000164748	9	6	100	0	0	0	0	6	1	27.72	4.547e-08
ENST00000394081	8	ENSMUST00000068133	10	6	100	0	0	0	0	6	2	25.72	3.36e-07
ENST00000394089	9	ENSMUST00000107475	9	6	85.71	1	14.29	0	0	7	0	31.79	7.791e-10
ENST00000394089	9	ENSMUST00000107474	9	6	85.71	1	14.29	0	0	7	0	31.79	7.791e-10
ENST00000394089	9	ENSMUST00000164748	9	6	85.71	1	14.29	0	0	7	0	31.79	7.791e-10
ENST00000394089	9	ENSMUST00000068133	10	6	85.71	1	14.29	0	0	7	1	29.79	5.757e-09
ENST00000394089	9	ENSMUST00000107473	8	6	100	0	0	0	0	6	1	27.72	4.547e-08
ENST00000425707	7	ENSMUST00000107473	8	4	80	0	0	1	20	5	1	10.44	1.45
ENST00000425707	7	ENSMUST00000107475	9	4	80	1	20	0	0	5	2	10.25	1.76
ENST00000425707	7	ENSMUST00000107474	9	4	80	1	20	0	0	5	2	10.25	1.76
ENST00000425707	7	ENSMUST00000164748	9	4	80	1	20	0	0	5	2	10.25	1.76
ENST00000425707	7	ENSMUST00000068133	10	4	80	1	20	0	0	5	3	8.248	13
ENST00000254066	9	ENSMUST00000107475	9	6	85.71	1	14.29	0	0	7	0	31.79	7.791e-10
ENST00000254066	9	ENSMUST00000107474	9	6	85.71	1	14.29	0	0	7	0	31.79	7.791e-10
ENST00000254066	9	ENSMUST00000164748	9	6	85.71	1	14.29	0	0	7	0	31.79	7.791e-10
ENST00000254066	9	ENSMUST00000068133	10	6	85.71	1	14.29	0	0	7	1	29.79	5.757e-09
ENST00000254066	9	ENSMUST00000107473	8	6	100	0	0	0	0	6	1	27.72	4.547e-08
ENST00000577646	4	ENSMUST00000107473	8	0	0	0	0	2	100	2	4	-10.34	1.538e+09
ENST00000577646	4	ENSMUST00000068133	10	0	0	1	50	1	50	2	6	-10.99	2.952e+09
ENST00000577646	4	ENSMUST00000107475	9	0	0	0	0	2	100	2	5	-11.14	3.431e+09
ENST00000577646	4	ENSMUST00000107474	9	0	0	0	0	2	100	2	5	-11.14	3.431e+09
ENST00000577646	4	ENSMUST00000164748	9	0	0	0	0	2	100	2	5	-11.14	3.431e+09
ENST00000585928	8	ENSMUST00000038537	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000590071	8	ENSMUST00000038537	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000274811	11	ENSMUST00000125871	11	7	77.78	2	22.22	0	0	9	0	24.14	1.625e-06
ENST00000274811	11	ENSMUST00000037422	11	7	77.78	1	11.11	1	11.11	9	0	21.79	1.711e-05
ENST00000274811	11	ENSMUST00000177950	11	7	77.78	1	11.11	1	11.11	9	0	21.79	1.711e-05
ENST00000274811	11	ENSMUST00000128257	11	7	77.78	1	11.11	1	11.11	9	0	21.79	1.711e-05
ENST00000274811	11	ENSMUST00000134862	11	6	66.67	2	22.22	1	11.11	9	0	20.16	8.756e-05
