Query = geneByGene/org2/ENSMUSG00000027519.rf
Exons file = geneByGene/org1/ENSG00000124209.rf
Frequency file = geneByGene/org2/ENSMUSG00000027519.rf.freq
-mc = 3	local = false
-ss = 1	-es = 1
-B = 5	 -b = 5Opening gap = -2	Continuing gap = -1
Similarity = 12

QID	QEXN	GID	GEXN	EX_M	EX_M%	QEX_M	QEX_M%	O_M	O_M%	TOT_M	GAP	SCORE	EVALUE
ENSMUST00000199534	9	ENST00000441778	9	7	100	0	0	0	0	7	0	22.97	8.405e-06
ENSMUST00000199534	9	ENST00000304523	8	6	100	0	0	0	0	6	1	16.27	0.006835
ENSMUST00000199534	9	ENST00000502640	8	6	100	0	0	0	0	6	1	16.27	0.006835
ENSMUST00000199534	9	ENST00000515064	8	5	83.33	1	16.67	0	0	6	1	14.64	0.03497
ENSMUST00000199534	9	ENST00000507464	6	3	75	1	25	0	0	4	3	4.549	843.3
ENSMUST00000199256	9	ENST00000441778	9	6	85.71	1	14.29	0	0	7	0	20.82	7.253e-05
ENSMUST00000199256	9	ENST00000515064	8	6	100	0	0	0	0	6	1	16.27	0.006835
ENSMUST00000199256	9	ENST00000304523	8	5	83.33	1	16.67	0	0	6	1	14.12	0.05898
ENSMUST00000199256	9	ENST00000502640	8	5	83.33	1	16.67	0	0	6	1	14.12	0.05898
ENSMUST00000199256	9	ENST00000507464	6	3	75	1	25	0	0	4	3	4.549	843.3
ENSMUST00000199261	8	ENST00000515064	8	6	100	0	0	0	0	6	0	18.27	0.000925
ENSMUST00000199261	8	ENST00000304523	8	5	83.33	1	16.67	0	0	6	0	16.12	0.007982
ENSMUST00000199261	8	ENST00000502640	8	5	83.33	1	16.67	0	0	6	0	16.12	0.007982
ENSMUST00000199261	8	ENST00000441778	9	5	83.33	1	16.67	0	0	6	1	14.64	0.03497
ENSMUST00000199261	8	ENST00000507464	6	3	75	1	25	0	0	4	2	6.549	114.1
ENSMUST00000042970	2	ENST00000243457	2	0	0	1	50	1	50	2	0	2.399	7240
ENSMUST00000042970	2	ENST00000535240	2	0	0	0	0	2	100	2	0	0.719	3.884e+04
ENSMUST00000108596	4	ENST00000360325	4	2	100	0	0	0	0	2	0	6.091	180.5
ENSMUST00000108596	4	ENST00000397317	5	2	100	0	0	0	0	2	1	4.091	1334
ENSMUST00000108596	4	ENST00000575313	5	2	100	0	0	0	0	2	1	4.091	1334
ENSMUST00000108596	4	ENST00000574070	3	1	100	0	0	0	0	1	1	2.701	5352
ENSMUST00000108596	4	ENST00000571881	3	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000108597	5	ENST00000575313	5	3	100	0	0	0	0	3	0	9.136	8.587
ENSMUST00000108597	5	ENST00000397317	5	2	66.67	0	0	1	33.33	3	0	4.715	714.4
ENSMUST00000108597	5	ENST00000360325	4	2	100	0	0	0	0	2	1	4.091	1334
ENSMUST00000108597	5	ENST00000574070	3	1	100	0	0	0	0	1	2	-0.9547	2.071e+05
ENSMUST00000108597	5	ENST00000571881	3	1	100	0	0	0	0	1	2	-0.9547	2.071e+05
ENSMUST00000060651	3	ENST00000574070	3	0	0	0	0	1	100	1	0	0.3132	5.828e+04
ENSMUST00000060651	3	ENST00000571932	3	0	0	0	0	1	100	1	0	0.2797	6.027e+04
ENSMUST00000060651	3	ENST00000575313	5	1	100	0	0	0	0	1	2	-0.9547	2.071e+05
ENSMUST00000060651	3	ENST00000571881	3	0	0	0	0	1	100	1	0	-1.182	2.6e+05
ENSMUST00000060651	3	ENST00000538261	3	0	0	0	0	1	100	1	0	-1.182	2.6e+05
ENSMUST00000018713	4	ENST00000360325	4	2	100	0	0	0	0	2	0	6.091	180.5
ENSMUST00000018713	4	ENST00000397317	5	2	100	0	0	0	0	2	1	4.091	1334
ENSMUST00000018713	4	ENST00000575313	5	2	100	0	0	0	0	2	1	4.091	1334
ENSMUST00000018713	4	ENST00000574070	3	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000018713	4	ENST00000571881	3	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000151515	3	ENST00000574070	3	1	100	0	0	0	0	1	0	4.701	724.4
ENSMUST00000151515	3	ENST00000360325	4	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000151515	3	ENST00000571932	3	0	0	0	0	1	100	1	0	0.2554	6.175e+04
ENSMUST00000151515	3	ENST00000397317	5	1	100	0	0	0	0	1	2	-0.9547	2.071e+05
ENSMUST00000151515	3	ENST00000575313	5	1	100	0	0	0	0	1	2	-0.9547	2.071e+05
ENSMUST00000000901	19	ENST00000374360	19	17	100	0	0	0	0	17	0	83.67	3.684e-32
ENSMUST00000000901	19	ENST00000194900	21	16	94.12	1	5.882	0	0	17	2	46.15	7.191e-16
ENSMUST00000000901	19	ENST00000374355	14	10	90.91	1	9.091	0	0	11	7	28.74	2.624e-08
ENSMUST00000000901	19	ENST00000542398	12	8	88.89	1	11.11	0	0	9	9	12.82	0.2157
ENSMUST00000113735	14	ENST00000374355	14	12	100	0	0	0	0	12	0	58.86	2.178e-21
ENSMUST00000113735	14	ENST00000542398	12	10	100	0	0	0	0	10	2	42.94	1.79e-14
ENSMUST00000113735	14	ENST00000374360	19	10	90.91	1	9.091	0	0	11	7	28.74	2.624e-08
ENSMUST00000113735	14	ENST00000194900	21	11	91.67	0	0	1	8.333	12	7	18.67	0.000622
ENSMUST00000113736	20	ENST00000194900	21	18	100	0	0	0	0	18	1	75.36	1.491e-28
ENSMUST00000113736	20	ENST00000374360	19	16	94.12	1	5.882	0	0	17	1	49.15	3.58e-17
ENSMUST00000113736	20	ENST00000374355	14	10	90.91	1	9.091	0	0	11	8	25.23	8.777e-07
ENSMUST00000113736	20	ENST00000542398	12	5	50	3	30	2	20	10	8	17.56	0.001882
ENSMUST00000087984	21	ENST00000194900	21	19	100	0	0	0	0	19	0	92.64	4.679e-36
ENSMUST00000087984	21	ENST00000374360	19	16	94.12	1	5.882	0	0	17	2	46.15	7.191e-16
ENSMUST00000087984	21	ENST00000374355	14	11	91.67	0	0	1	8.333	12	7	18.67	0.000622
ENSMUST00000087984	21	ENST00000542398	12	9	90	0	0	1	10	10	9	8.578	15
ENSMUST00000109104	1	ENST00000393350	1	0	0	0	0	1	100	1	0	-0.2179	9.912e+04
ENSMUST00000109104	1	ENST00000326043	2	0	0	0	0	1	100	1	1	-3.442	2.491e+06
ENSMUST00000109104	1	ENST00000569649	2	0	0	0	0	1	100	1	1	-3.442	2.492e+06
ENSMUST00000069009	3	ENST00000569649	2	0	0	0	0	2	100	2	1	-2.286	7.838e+05
ENSMUST00000069009	3	ENST00000326043	2	0	0	0	0	2	100	2	1	-3.169	1.895e+06
ENSMUST00000069009	3	ENST00000393350	1	0	0	0	0	1	100	1	2	-5.442	1.841e+07
ENSMUST00000171572	16	ENST00000313143	15	13	100	0	0	0	0	13	1	60.35	4.93e-22
ENSMUST00000171572	16	ENST00000431765	15	12	92.31	0	0	1	7.692	13	1	56.51	2.284e-20
ENSMUST00000171572	16	ENST00000423300	9	5	71.43	2	28.57	0	0	7	7	7.63	38.72
ENSMUST00000003318	15	ENST00000313143	15	13	100	0	0	0	0	13	0	63.35	2.455e-23
ENSMUST00000003318	15	ENST00000431765	15	12	92.31	0	0	1	7.692	13	0	59.51	1.137e-21
ENSMUST00000003318	15	ENST00000423300	9	5	71.43	2	28.57	0	0	7	6	9.63	5.24
ENSMUST00000171774	15	ENST00000431765	15	13	100	0	0	0	0	13	0	63.35	2.455e-23
ENSMUST00000171774	15	ENST00000313143	15	12	92.31	0	0	1	7.692	13	0	59.51	1.137e-21
ENSMUST00000171774	15	ENST00000423300	9	5	71.43	2	28.57	0	0	7	6	9.63	5.24
ENSMUST00000159365	4	ENST00000380582	3	0	0	1	33.33	2	66.67	3	1	-1.495	3.555e+05
ENSMUST00000159365	4	ENST00000380586	3	1	33.33	0	0	2	66.67	3	1	-1.711	4.411e+05
ENSMUST00000159365	4	ENST00000354550	3	1	33.33	0	0	2	66.67	3	1	-1.785	4.752e+05
ENSMUST00000159365	4	ENST00000519229	3	1	33.33	0	0	2	66.67	3	1	-1.794	4.793e+05
ENSMUST00000159365	4	ENST00000380572	2	0	0	1	50	1	50	2	2	-3.003	1.606e+06
ENSMUST00000054661	4	ENST00000380573	3	0	0	1	33.33	2	66.67	3	1	-1.967	5.7e+05
ENSMUST00000054661	4	ENST00000519229	3	0	0	1	33.33	2	66.67	3	1	-2.41	8.879e+05
ENSMUST00000054661	4	ENST00000380586	3	0	0	0	0	3	100	3	1	-3.884	3.874e+06
ENSMUST00000054661	4	ENST00000380582	3	0	0	0	0	3	100	3	1	-4.534	7.426e+06
ENSMUST00000054661	4	ENST00000354550	3	0	0	0	0	3	100	3	1	-4.566	7.668e+06
ENSMUST00000161339	4	ENST00000519229	3	0	0	1	33.33	2	66.67	3	1	-2.408	8.858e+05
ENSMUST00000161339	4	ENST00000380586	3	0	0	0	0	3	100	3	1	-3.872	3.829e+06
ENSMUST00000161339	4	ENST00000380573	3	0	0	0	0	3	100	3	1	-4.247	5.572e+06
ENSMUST00000161339	4	ENST00000276393	2	0	0	0	0	2	100	2	2	-4.476	7.008e+06
ENSMUST00000161339	4	ENST00000380582	3	0	0	0	0	3	100	3	1	-4.522	7.338e+06
ENSMUST00000159068	3	ENST00000380573	3	0	0	0	0	3	100	3	0	-1.946	5.58e+05
ENSMUST00000159068	3	ENST00000519229	3	0	0	0	0	3	100	3	0	-2.622	1.097e+06
ENSMUST00000159068	3	ENST00000354550	3	0	0	0	0	3	100	3	0	-2.632	1.108e+06
ENSMUST00000159068	3	ENST00000380586	3	0	0	0	0	3	100	3	0	-2.637	1.114e+06
ENSMUST00000159068	3	ENST00000380582	3	0	0	0	0	3	100	3	0	-2.638	1.115e+06
ENSMUST00000064240	7	ENST00000222597	6	3	75	1	25	0	0	4	1	7.706	35.88
ENSMUST00000064240	7	ENST00000440859	6	2	50	2	50	0	0	4	1	6.074	183.6
ENSMUST00000064240	7	ENST00000420796	6	2	50	2	50	0	0	4	1	6.074	183.6
ENSMUST00000064240	7	ENST00000415884	5	1	33.33	2	66.67	0	0	3	2	1.028	2.851e+04
ENSMUST00000188326	6	ENST00000440859	6	3	75	1	25	0	0	4	0	17.05	0.003138
ENSMUST00000188326	6	ENST00000222597	6	2	50	2	50	0	0	4	0	15.42	0.01605
ENSMUST00000188326	6	ENST00000420796	6	3	75	1	25	0	0	4	0	11.36	0.9274
ENSMUST00000188326	6	ENST00000415884	5	2	66.67	1	33.33	0	0	3	1	9.989	3.661
ENSMUST00000185739	6	ENST00000222597	6	4	100	0	0	0	0	4	0	19.53	0.000264
ENSMUST00000185739	6	ENST00000440859	6	3	75	1	25	0	0	4	0	17.89	0.001351
ENSMUST00000185739	6	ENST00000420796	6	3	75	1	25	0	0	4	0	12.2	0.3992
ENSMUST00000185739	6	ENST00000415884	5	2	66.67	1	33.33	0	0	3	1	10.83	1.576
ENSMUST00000101499	6	ENST00000440859	6	4	100	0	0	0	0	4	0	12.18	0.4086
ENSMUST00000101499	6	ENST00000420796	6	4	100	0	0	0	0	4	0	12.18	0.4086
ENSMUST00000101499	6	ENST00000222597	6	3	75	1	25	0	0	4	0	10.55	2.09
ENSMUST00000101499	6	ENST00000415884	5	3	100	0	0	0	0	3	1	7.136	63.45
ENSMUST00000085487	8	ENST00000440859	6	4	100	0	0	0	0	4	2	8.181	22.31
ENSMUST00000085487	8	ENST00000420796	6	4	100	0	0	0	0	4	2	8.181	22.31
ENSMUST00000085487	8	ENST00000222597	6	3	75	1	25	0	0	4	2	6.549	114.1
ENSMUST00000085487	8	ENST00000415884	5	3	100	0	0	0	0	3	3	3.136	3464
ENSMUST00000022620	7	ENST00000240132	7	2	40	0	0	3	60	5	0	4.924	579.3
ENSMUST00000022620	7	ENST00000407991	7	2	40	0	0	3	60	5	0	4.154	1252
ENSMUST00000022620	7	ENST00000520933	6	2	50	0	0	2	50	4	1	3.115	3537
ENSMUST00000022620	7	ENST00000524096	4	0	0	0	0	2	100	2	3	-4.638	8.238e+06
ENSMUST00000022620	7	ENST00000518712	4	0	0	0	0	2	100	2	3	-5.414	1.79e+07
ENSMUST00000135091	2	ENST00000611969	2	0	0	1	50	1	50	2	0	-0.6208	1.483e+05
ENSMUST00000135091	2	ENST00000426713	3	0	0	0	0	2	100	2	1	-3.422	2.441e+06
ENSMUST00000135091	2	ENST00000414416 3(126)+4(129)+5(99)	7	1	50	0	0	1	50	2	5	-8.317	3.264e+08
ENSMUST00000084806	82	ENST00000409508	82	74	92.5	5	6.25	1	1.25	80	0	231.6	0
ENSMUST00000084806	82	ENST00000620169	83	73	91.25	5	6.25	2	2.5	80	1	224.7	0
ENSMUST00000084806	82	ENST00000328843	83	73	91.25	5	6.25	2	2.5	80	1	224.7	0
ENSMUST00000084806	82	ENST00000605912	4	2	100	0	0	0	0	2	78	-149.9	inf
ENSMUST00000133336	4	ENST00000423565	15	2	100	0	0	0	0	2	11	-15.91	6.47e+11
ENSMUST00000133336	4	ENST00000354475	15	2	100	0	0	0	0	2	11	-15.91	6.47e+11
ENSMUST00000149448	6	ENST00000423565	15	3	75	1	25	0	0	4	9	-7.451	1.372e+08
ENSMUST00000149448	6	ENST00000354475	15	3	75	1	25	0	0	4	9	-7.451	1.372e+08
ENSMUST00000081214	15	ENST00000423565	15	12	92.31	1	7.692	0	0	13	0	37.96	2.613e-12
ENSMUST00000081214	15	ENST00000354475	15	12	92.31	1	7.692	0	0	13	0	37.96	2.613e-12
ENSMUST00000152488	4	ENST00000423565	15	1	50	1	50	0	0	2	11	-18.54	9.015e+12
ENSMUST00000152488	4	ENST00000354475	15	1	50	1	50	0	0	2	11	-18.54	9.015e+12
ENSMUST00000011400	23	ENST00000257527	23	19	90.48	2	9.524	0	0	21	0	59.32	1.376e-21
ENSMUST00000011400	23	ENST00000517905	22	18	90	2	10	0	0	20	1	53.28	5.808e-19
ENSMUST00000011400	23	ENST00000517374	12	8	80	2	20	0	0	10	11	3.823	1743
ENSMUST00000109229	8	ENST00000307851	7	2	40	1	20	2	40	5	1	3.856	1687
ENSMUST00000109229	8	ENST00000522593	6	1	25	1	25	2	50	4	2	-1.19	2.62e+05
ENSMUST00000109229	8	ENST00000524219	5	1	33.33	1	33.33	1	33.33	3	3	-1.271	2.842e+05
ENSMUST00000020668	7	ENST00000307851	7	2	40	2	40	1	20	5	0	8.605	14.6
ENSMUST00000020668	7	ENST00000524219	5	1	33.33	2	66.67	0	0	3	2	4.901	593
ENSMUST00000020668	7	ENST00000522593	6	1	25	2	50	1	25	4	1	3.56	2267
ENSMUST00000020322	22	ENST00000631006	22	20	100	0	0	0	0	20	0	60.91	2.82e-22
ENSMUST00000020322	22	ENST00000355086	22	19	95	0	0	1	5	20	0	56.87	1.592e-20
ENSMUST00000020322	22	ENST00000543397	21	19	100	0	0	0	0	19	1	54.86	1.19e-19
ENSMUST00000081688	22	ENST00000355086	22	20	100	0	0	0	0	20	0	60.91	2.82e-22
ENSMUST00000081688	22	ENST00000631006	22	19	95	0	0	1	5	20	0	56.87	1.592e-20
ENSMUST00000081688	22	ENST00000543397	21	18	94.74	0	0	1	5.263	19	1	50.83	6.721e-18
ENSMUST00000161156	3	ENST00000543397	21	1	100	0	0	0	0	1	18	-32.95	1.635e+19
ENSMUST00000161156	3	ENST00000355086	22	0	0	1	100	0	0	1	19	-34.93	1.181e+20
ENSMUST00000161156	3	ENST00000631006	22	1	100	0	0	0	0	1	19	-34.95	1.208e+20
ENSMUST00000039408	13	ENST00000340811	13	10	76.92	0	0	3	23.08	13	0	28.58	3.079e-08
ENSMUST00000039408	13	ENST00000070846	14	10	76.92	0	0	3	23.08	13	1	27.02	1.47e-07
ENSMUST00000039408	13	ENST00000613243	15	9	69.23	0	0	4	30.77	13	2	20.24	0.0001288
ENSMUST00000039408	13	ENST00000546741	2	0	0	0	0	2	100	2	11	-20.87	9.268e+13
ENSMUST00000161342	6	ENST00000546741	2	0	0	0	0	2	100	2	4	-6.76	6.875e+07
ENSMUST00000161342	6	ENST00000340811	13	3	50	0	0	3	50	6	7	-8.222	2.968e+08
ENSMUST00000161342	6	ENST00000070846	14	3	50	0	0	3	50	6	8	-8.365	3.423e+08
ENSMUST00000161342	6	ENST00000613243	15	3	50	0	0	3	50	6	9	-12.41	1.947e+10
ENSMUST00000162150	3	ENST00000546741	2	0	0	0	0	2	100	2	1	-3.244	2.044e+06
ENSMUST00000162150	3	ENST00000340811	13	1	33.33	0	0	2	66.67	3	10	-19.13	1.615e+13
ENSMUST00000162150	3	ENST00000070846	14	1	33.33	0	0	2	66.67	3	11	-20.35	5.51e+13
ENSMUST00000162150	3	ENST00000613243	15	1	33.33	0	0	2	66.67	3	12	-23.22	9.681e+14
ENSMUST00000094906	22	ENST00000349953	22	20	100	0	0	0	0	20	0	98.56	1.248e-38
ENSMUST00000094906	22	ENST00000406610	23	20	100	0	0	0	0	20	1	91.68	1.223e-35
ENSMUST00000094906	22	ENST00000351153	22	17	85	0	0	3	15	20	0	84.37	1.818e-32
ENSMUST00000094906	22	ENST00000358768	22	19	100	0	0	0	0	19	2	72.96	1.646e-27
ENSMUST00000094906	22	ENST00000462231	19	16	94.12	0	0	1	5.882	17	3	70.72	1.55e-26
ENSMUST00000046673	22	ENST00000358768	22	19	95	1	5	0	0	20	0	96.98	6.053e-38
ENSMUST00000046673	22	ENST00000351153	22	18	94.74	1	5.263	0	0	19	2	76.13	6.896e-29
ENSMUST00000046673	22	ENST00000406610	23	19	95	1	5	0	0	20	1	72.96	1.642e-27
ENSMUST00000046673	22	ENST00000349953	22	19	100	0	0	0	0	19	2	72.96	1.646e-27
ENSMUST00000046673	22	ENST00000462231	19	15	93.75	1	6.25	0	0	16	5	50.39	1.039e-17
ENSMUST00000075374	23	ENST00000406610	23	20	95.24	1	4.762	0	0	21	0	100.8	1.306e-39
ENSMUST00000075374	23	ENST00000349953	22	20	100	0	0	0	0	20	1	91.68	1.223e-35
ENSMUST00000075374	23	ENST00000351153	22	19	95	1	5	0	0	20	1	83.83	3.12e-32
ENSMUST00000075374	23	ENST00000358768	22	19	95	1	5	0	0	20	1	72.96	1.642e-27
ENSMUST00000075374	23	ENST00000462231	19	16	94.12	0	0	1	5.882	17	4	67.72	3.113e-25
ENSMUST00000068133	10	ENST00000394089	9	6	85.71	1	14.29	0	0	7	1	29.79	9.241e-09
ENSMUST00000068133	10	ENST00000254066	9	6	85.71	1	14.29	0	0	7	1	29.79	9.241e-09
ENSMUST00000068133	10	ENST00000394086	8	6	100	0	0	0	0	6	2	25.72	5.393e-07
ENSMUST00000068133	10	ENST00000394081	8	6	100	0	0	0	0	6	2	25.72	5.393e-07
ENSMUST00000068133	10	ENST00000425707	7	4	80	1	20	0	0	5	3	8.248	20.87
ENSMUST00000107475	9	ENST00000394089	9	6	85.71	1	14.29	0	0	7	0	31.79	1.251e-09
ENSMUST00000107475	9	ENST00000254066	9	6	85.71	1	14.29	0	0	7	0	31.79	1.251e-09
ENSMUST00000107475	9	ENST00000394086	8	6	100	0	0	0	0	6	1	27.72	7.299e-08
ENSMUST00000107475	9	ENST00000394081	8	6	100	0	0	0	0	6	1	27.72	7.299e-08
ENSMUST00000107475	9	ENST00000425707	7	4	80	1	20	0	0	5	2	10.25	2.824
ENSMUST00000107473	8	ENST00000394086	8	6	100	0	0	0	0	6	0	29.72	9.878e-09
ENSMUST00000107473	8	ENST00000394081	8	6	100	0	0	0	0	6	0	29.72	9.878e-09
ENSMUST00000107473	8	ENST00000394089	9	6	100	0	0	0	0	6	1	27.72	7.299e-08
ENSMUST00000107473	8	ENST00000254066	9	6	100	0	0	0	0	6	1	27.72	7.299e-08
ENSMUST00000107473	8	ENST00000425707	7	4	80	0	0	1	20	5	1	10.44	2.328
ENSMUST00000107474	9	ENST00000394089	9	6	85.71	1	14.29	0	0	7	0	31.79	1.251e-09
ENSMUST00000107474	9	ENST00000254066	9	6	85.71	1	14.29	0	0	7	0	31.79	1.251e-09
ENSMUST00000107474	9	ENST00000394086	8	6	100	0	0	0	0	6	1	27.72	7.299e-08
ENSMUST00000107474	9	ENST00000394081	8	6	100	0	0	0	0	6	1	27.72	7.299e-08
ENSMUST00000107474	9	ENST00000425707	7	4	80	1	20	0	0	5	2	10.25	2.824
ENSMUST00000164748	9	ENST00000394089	9	6	85.71	1	14.29	0	0	7	0	31.79	1.251e-09
ENSMUST00000164748	9	ENST00000254066	9	6	85.71	1	14.29	0	0	7	0	31.79	1.251e-09
ENSMUST00000164748	9	ENST00000394086	8	6	100	0	0	0	0	6	1	27.72	7.299e-08
ENSMUST00000164748	9	ENST00000394081	8	6	100	0	0	0	0	6	1	27.72	7.299e-08
ENSMUST00000164748	9	ENST00000425707	7	4	80	1	20	0	0	5	2	10.25	2.824
ENSMUST00000038537	8	ENST00000585928	8	6	100	0	0	0	0	6	0	18.27	0.000925
ENSMUST00000038537	8	ENST00000590071	8	6	100	0	0	0	0	6	0	18.27	0.000925
ENSMUST00000145397	2	ENST00000506378	5	0	0	1	50	1	50	2	3	-4.25	5.591e+06
ENSMUST00000145397	2	ENST00000274811	11	0	0	1	50	1	50	2	9	-18.19	6.356e+12
ENSMUST00000134862	11	ENST00000274811	11	6	66.67	2	22.22	1	11.11	9	0	20.16	0.0001405
ENSMUST00000134862	11	ENST00000506378	5	2	66.67	1	33.33	0	0	3	6	-3.776	3.478e+06
ENSMUST00000125927	4	ENST00000506378	5	0	0	0	0	2	100	2	1	-1.316	2.973e+05
ENSMUST00000125927	4	ENST00000274811	11	2	100	0	0	0	0	2	7	-7.909	2.17e+08
ENSMUST00000134177	4	ENST00000506378	5	0	0	1	50	1	50	2	1	0.4335	5.167e+04
ENSMUST00000134177	4	ENST00000274811	11	1	50	1	50	0	0	2	7	-9.752	1.37e+09
ENSMUST00000125871	11	ENST00000274811	11	7	77.78	2	22.22	0	0	9	0	24.14	2.608e-06
ENSMUST00000125871	11	ENST00000506378	5	2	66.67	1	33.33	0	0	3	6	-4.496	7.15e+06
ENSMUST00000037422	11	ENST00000274811	11	7	77.78	1	11.11	1	11.11	9	0	21.79	2.747e-05
ENSMUST00000037422	11	ENST00000506378	5	2	66.67	1	33.33	0	0	3	6	-3.776	3.478e+06
ENSMUST00000150806	11	ENST00000274811	11	6	66.67	2	22.22	1	11.11	9	0	20.16	0.0001405
ENSMUST00000150806	11	ENST00000506378	5	2	66.67	1	33.33	0	0	3	6	-3.776	3.478e+06
ENSMUST00000122935	3	ENST00000506378	5	0	0	0	0	1	100	1	2	-3.453	2.52e+06
ENSMUST00000122935	3	ENST00000274811	11	0	0	0	0	1	100	1	8	-17.39	2.843e+12
ENSMUST00000177950	11	ENST00000274811	11	7	77.78	1	11.11	1	11.11	9	0	21.79	2.747e-05
ENSMUST00000177950	11	ENST00000506378	5	2	66.67	1	33.33	0	0	3	6	-3.776	3.478e+06
ENSMUST00000126717	5	ENST00000506378	5	0	0	0	0	3	100	3	0	1.699	1.457e+04
ENSMUST00000126717	5	ENST00000274811	11	3	100	0	0	0	0	3	6	-2.864	1.398e+06
ENSMUST00000146931	3	ENST00000506378	5	0	0	0	0	1	100	1	2	-4.281	5.763e+06
ENSMUST00000146931	3	ENST00000274811	11	1	100	0	0	0	0	1	8	-12.95	3.37e+10
ENSMUST00000150626	3	ENST00000506378	5	0	0	0	0	1	100	1	2	-4.281	5.763e+06
ENSMUST00000150626	3	ENST00000274811	11	1	100	0	0	0	0	1	8	-12.95	3.37e+10
ENSMUST00000128257	11	ENST00000274811	11	7	77.78	1	11.11	1	11.11	9	0	21.79	2.747e-05
ENSMUST00000128257	11	ENST00000506378	5	2	66.67	1	33.33	0	0	3	6	-3.776	3.478e+06
ENSMUST00000129881	5	ENST00000506378	5	0	0	0	0	3	100	3	0	0.3138	5.825e+04
ENSMUST00000129881	5	ENST00000274811	11	2	66.67	0	0	1	33.33	3	6	-6.82	7.304e+07
ENSMUST00000021757	21	ENST00000617537	21	19	100	0	0	0	0	19	0	57.86	5.926e-21
ENSMUST00000021757	21	ENST00000617267	22	19	100	0	0	0	0	19	1	54.86	1.19e-19
ENSMUST00000021757	21	ENST00000612871	20	18	100	0	0	0	0	18	1	51.82	2.502e-18
ENSMUST00000021757	21	ENST00000435386	4	1	50	1	50	0	0	2	17	-27.89	1.029e+17
ENSMUST00000007482	4	ENST00000279242	4	2	100	0	0	0	0	2	0	6.091	180.5
ENSMUST00000007482	4	ENST00000526171	3	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000007482	4	ENST00000534078	3	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000007482	4	ENST00000531705	3	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000007482	4	ENST00000533943	3	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000025554	3	ENST00000278282	3	1	100	0	0	0	0	1	0	3.045	3793
ENSMUST00000025554	3	ENST00000534397	4	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000169611	13	ENST00000274813	13	10	90.91	1	9.091	0	0	11	0	31.49	1.685e-09
ENSMUST00000021183	10	ENST00000254928	10	8	100	0	0	0	0	8	0	24.36	2.094e-06
ENSMUST00000021183	10	ENST00000580917	7	5	100	0	0	0	0	5	3	9.227	7.843
ENSMUST00000021183	10	ENST00000583487	3	1	100	0	0	0	0	1	7	-10.95	4.561e+09
ENSMUST00000181969	8	ENST00000218652	8	5	83.33	1	16.67	0	0	6	0	27.87	6.268e-08
ENSMUST00000181969	8	ENST00000620924	8	5	83.33	1	16.67	0	0	6	0	27.87	6.268e-08
ENSMUST00000181969	8	ENST00000612570	8	5	83.33	1	16.67	0	0	6	0	27.87	6.268e-08
ENSMUST00000181969	8	ENST00000487865	8	4	66.67	1	16.67	1	16.67	6	0	23.93	3.241e-06
ENSMUST00000138283	8	ENST00000218652	8	5	83.33	1	16.67	0	0	6	0	16.64	0.004732
ENSMUST00000138283	8	ENST00000620924	8	5	83.33	1	16.67	0	0	6	0	16.64	0.004732
ENSMUST00000138283	8	ENST00000612570	8	5	83.33	1	16.67	0	0	6	0	16.64	0.004732
ENSMUST00000138283	8	ENST00000487865	8	4	66.67	1	16.67	1	16.67	6	0	12.69	0.2447
ENSMUST00000055458	2	ENST00000279249	2	0	0	0	0	2	100	2	0	-2.5	9.713e+05
ENSMUST00000055458	2	ENST00000533419	2	0	0	0	0	2	100	2	0	-2.701	1.187e+06
ENSMUST00000057018	30	ENST00000392443	30	28	100	0	0	0	0	28	0	85.27	7.407e-33
ENSMUST00000057018	30	ENST00000342695	30	27	96.43	0	0	1	3.571	28	0	81.36	3.703e-31
ENSMUST00000057018	30	ENST00000295548	14	11	91.67	0	0	1	8.333	12	16	0.6322	4.236e+04
ENSMUST00000057018	30	ENST00000400270	7	4	80	1	20	0	0	5	23	-32.11	7.058e+18
ENSMUST00000182627	30	ENST00000342695	30	28	100	0	0	0	0	28	0	85.27	7.407e-33
ENSMUST00000182627	30	ENST00000392443	30	27	96.43	0	0	1	3.571	28	0	81.36	3.703e-31
ENSMUST00000182627	30	ENST00000295548	14	12	100	0	0	0	0	12	16	4.544	847.6
ENSMUST00000182627	30	ENST00000400270	7	4	80	1	20	0	0	5	23	-32.11	7.058e+18
ENSMUST00000039090	22	ENST00000342695	30	19	100	0	0	0	0	19	10	27.86	6.333e-08
ENSMUST00000039090	22	ENST00000392443	30	18	94.74	0	0	1	5.263	19	10	23.95	3.166e-06
ENSMUST00000039090	22	ENST00000295548	14	12	100	0	0	0	0	12	8	20.54	9.538e-05
ENSMUST00000039090	22	ENST00000400270	7	0	0	4	80	1	20	5	15	-24.34	2.98e+15
